batting_team,bowling_team,venue,toss_winner,toss_decision,overs,balls,current_score,wickets,batting_team_form,bowling_team_form,head_to_head,key_batsman_form,key_bowler_form,venue_factor,final_score
Delhi Capitals,Kolkata Knight Riders,Sawai Mansingh Stadium,Delhi Capitals,bat,19,2,203,6,0.8818966383443574,0.32380339116512996,0.3830822762858551,0.6825764319929684,0.40300156879535,0.7715514250383204,206
Rajasthan Royals,Chennai Super Kings,M. Chinnaswamy Stadium,Chennai Super Kings,field,6,3,34,9,0.8030268910884217,0.33411782800484086,0.36641070151647015,0.7096872120061444,0.7591187023504442,1.2627936736739043,100
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Mumbai Indians,bat,10,0,60,10,0.5626037542488932,0.49018007759170135,0.4212643316309762,0.7422184727899357,0.8508812645889613,0.8161496346046273,135
Royal Challengers Bangalore,Gujarat Titans,Punjab Cricket Association Stadium,Royal Challengers Bangalore,field,11,0,68,8,0.32489385046090685,0.5110504388803763,0.6630209212501921,0.4244920499069085,0.5739879230276141,1.1438232978524157,125
Rajasthan Royals,Gujarat Titans,M. A. Chidambaram Stadium,Rajasthan Royals,bat,11,0,98,1,0.6322331000937502,0.6194253693919767,0.3930908739511893,0.7048175859317938,0.8629166627806835,1.2068897631235334,200
Rajasthan Royals,Sunrisers Hyderabad,Narendra Modi Stadium,Sunrisers Hyderabad,bat,16,0,127,8,0.8397957886174536,0.6892987924833298,0.7461676094826337,0.9492740312685187,0.529653851693872,1.1534110762438152,152
Delhi Capitals,Lucknow Super Giants,M. A. Chidambaram Stadium,Delhi Capitals,bat,7,1,68,1,0.5069546136248642,0.42994401208366084,0.5157594932044558,0.7176476151708625,0.616679575157251,1.2323229818783763,178
Rajasthan Royals,Delhi Capitals,Punjab Cricket Association Stadium,Rajasthan Royals,bat,9,4,64,8,0.7068986754325317,0.4507960637078978,0.7205804303756831,0.900502598784881,0.5568292488298994,0.7155147936697238,118
Chennai Super Kings,Lucknow Super Giants,Eden Gardens,Lucknow Super Giants,bat,18,3,187,2,0.42216126307967405,0.615644498007178,0.3440329299823953,0.6219985701304486,0.6941308718299792,1.2811393998954457,204
Mumbai Indians,Rajasthan Royals,Ekana Cricket Stadium,Mumbai Indians,field,6,2,47,7,0.8115217721403409,0.30730809994472374,0.7949547694992005,0.9144471904302481,0.5075737377055368,1.0916652902677293,139
Kolkata Knight Riders,Rajasthan Royals,Feroz Shah Kotla,Kolkata Knight Riders,field,13,4,95,8,0.7835469702130757,0.47276447991922876,0.5012365411420476,0.5546874129886598,0.4460218412304473,1.0251975612302227,136
Rajasthan Royals,Punjab Kings,M. Chinnaswamy Stadium,Punjab Kings,bat,15,2,130,3,0.34932758697993904,0.3007471841809463,0.602516812893569,0.49521056492470544,0.5569526885361485,0.73928755644762,171
Rajasthan Royals,Chennai Super Kings,M. A. Chidambaram Stadium,Rajasthan Royals,field,15,3,102,7,0.7868628537262178,0.7824699915947886,0.7593253267811702,0.531621229883915,0.862015000160997,1.1729026211028315,127
Chennai Super Kings,Delhi Capitals,Sawai Mansingh Stadium,Chennai Super Kings,field,19,2,210,1,0.3325296755825742,0.7542427653983357,0.3264463356779232,0.5585644033620187,0.5307934963179213,0.7544112389394024,215
Delhi Capitals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,bat,19,2,160,2,0.35914635826731955,0.4593983287752049,0.6609245975693999,0.47631759010344976,0.6044546805844007,0.7334222551369167,167
Mumbai Indians,Delhi Capitals,M. A. Chidambaram Stadium,Mumbai Indians,bat,14,2,112,2,0.46274811342671307,0.6017149868546172,0.5880796469714817,0.8153049977518063,0.7796090892110901,1.0632540137841402,160
Rajasthan Royals,Chennai Super Kings,M. A. Chidambaram Stadium,Rajasthan Royals,bat,18,4,121,10,0.6516950239632963,0.5826418651202432,0.38422459413241805,0.6089304139815576,0.6262225770761809,0.8055514660051843,129
Lucknow Super Giants,Sunrisers Hyderabad,Sawai Mansingh Stadium,Lucknow Super Giants,field,15,5,124,2,0.3667403637792925,0.5964843966734575,0.27875261951154967,0.5333003886925477,0.7324046643874011,1.0589597588531086,162
Kolkata Knight Riders,Punjab Kings,M. A. Chidambaram Stadium,Punjab Kings,bat,8,4,63,4,0.6891647181548994,0.7148515227181532,0.6053507939217946,0.6443283072950112,0.8741729156593794,0.9947531682447728,167
Royal Challengers Bangalore,Kolkata Knight Riders,Rajiv Gandhi International Stadium,Royal Challengers Bangalore,bat,17,4,144,8,0.38722175989322954,0.4853984557026635,0.4013282229776348,0.8114653643741944,0.6018110984390443,0.9666474620245563,155
Lucknow Super Giants,Chennai Super Kings,M. Chinnaswamy Stadium,Lucknow Super Giants,field,18,4,153,10,0.609527491054253,0.37412099402648075,0.4600968120609445,0.8061786614856313,0.9497533747630519,0.9479919312690647,162
Punjab Kings,Chennai Super Kings,Rajiv Gandhi International Stadium,Punjab Kings,bat,11,0,93,0,0.7679214032420091,0.6666989057620268,0.3389401721904056,0.49973260942924197,0.771055957137275,1.263805923243452,190
Royal Challengers Bangalore,Punjab Kings,Narendra Modi Stadium,Royal Challengers Bangalore,field,16,3,129,7,0.5519217886987652,0.6959793580692043,0.29945929217817885,0.7864866873430312,0.6312825023594273,0.801995320181498,145
Chennai Super Kings,Mumbai Indians,Rajiv Gandhi International Stadium,Chennai Super Kings,field,19,2,225,4,0.7515390285950414,0.6639038714792327,0.2656094241023958,0.7273443184971742,0.7947869086291388,0.9594765655318805,229
Kolkata Knight Riders,Mumbai Indians,M. A. Chidambaram Stadium,Kolkata Knight Riders,bat,18,1,146,8,0.3416466764232705,0.740778538192608,0.44403184299069176,0.5736133526868594,0.8446728519192317,1.079336779114382,158
Royal Challengers Bangalore,Sunrisers Hyderabad,Eden Gardens,Royal Challengers Bangalore,bat,10,3,64,9,0.7705228606260242,0.4424992665172398,0.20483471098483286,0.5625070470223816,0.775408938825221,0.8646012369478855,136
Delhi Capitals,Gujarat Titans,Wankhede Stadium,Gujarat Titans,bat,17,2,173,0,0.6771622856141077,0.771207641005148,0.6241530497328784,0.6499584181153453,0.6931399986977685,1.2675119013452125,201
Gujarat Titans,Mumbai Indians,Feroz Shah Kotla,Gujarat Titans,field,17,1,137,9,0.41270958918989825,0.38162744021619827,0.6149894932000164,0.8607713037961086,0.7898956320424293,1.1602389427143998,156
Mumbai Indians,Royal Challengers Bangalore,Punjab Cricket Association Stadium,Mumbai Indians,bat,19,3,201,4,0.658676158232893,0.8648105161863591,0.502199077222893,0.8155406785228931,0.6228920307041461,0.9487991484013686,205
Mumbai Indians,Punjab Kings,M. A. Chidambaram Stadium,Punjab Kings,field,9,1,80,1,0.49279897909350345,0.6618951171178808,0.2644308825752942,0.7618942057199404,0.4145582812063204,1.299074568903234,184
Rajasthan Royals,Sunrisers Hyderabad,M. A. Chidambaram Stadium,Sunrisers Hyderabad,field,19,5,189,3,0.5122161496524611,0.8391334374228459,0.43232767631837227,0.576079496171058,0.49111588106570914,1.2796495932425076,189
Sunrisers Hyderabad,Rajasthan Royals,M. Chinnaswamy Stadium,Sunrisers Hyderabad,bat,6,3,34,10,0.7667317830991172,0.6367118994978057,0.6918265205028538,0.7364553861939311,0.7466178079628409,1.1527842593433315,113
Lucknow Super Giants,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,6,5,50,0,0.4594574465824568,0.469572739554421,0.21606187945509753,0.8056238902310358,0.43256312228445626,0.9987347909317995,197
Chennai Super Kings,Royal Challengers Bangalore,Narendra Modi Stadium,Royal Challengers Bangalore,bat,10,1,84,6,0.8743001774222847,0.5715380723483077,0.44438118785685343,0.6155515282837338,0.8552954348658209,1.2456038180433686,156
Delhi Capitals,Gujarat Titans,Rajiv Gandhi International Stadium,Gujarat Titans,field,16,1,146,5,0.873159674800162,0.32199405999897207,0.5700290059097248,0.7781077028104249,0.4288755359372789,0.9665125154561192,181
Punjab Kings,Royal Challengers Bangalore,Narendra Modi Stadium,Punjab Kings,bat,16,1,140,2,0.7498926001228554,0.8835565844170057,0.43953570922557417,0.4211471514136311,0.5487898635852491,1.268540331182239,178
Lucknow Super Giants,Kolkata Knight Riders,Sawai Mansingh Stadium,Lucknow Super Giants,bat,16,5,175,7,0.5011483089552995,0.6762756588747786,0.2418275978889191,0.8791510766584845,0.6325685814178985,1.0255644902026393,192
Lucknow Super Giants,Gujarat Titans,M. Chinnaswamy Stadium,Lucknow Super Giants,bat,7,5,46,10,0.7767420125962327,0.30476522135719275,0.6219249367658144,0.7374264083047697,0.48905919049517504,0.7965512188531314,126
Sunrisers Hyderabad,Royal Challengers Bangalore,Narendra Modi Stadium,Sunrisers Hyderabad,field,14,4,107,3,0.7994753826897516,0.48287003246208604,0.40190024966561516,0.7279834262757043,0.5960935633850476,0.7033501476834502,143
Rajasthan Royals,Sunrisers Hyderabad,Narendra Modi Stadium,Rajasthan Royals,bat,16,1,125,6,0.35316361177825156,0.8527380085483072,0.4754103556381811,0.9427034161740016,0.441189738382256,1.242649645295322,142
Kolkata Knight Riders,Rajasthan Royals,Punjab Cricket Association Stadium,Kolkata Knight Riders,field,17,2,146,9,0.5705630812369675,0.8805867486574752,0.22938365469589994,0.7703512257619803,0.7961201973904815,0.7513597713382636,161
Mumbai Indians,Kolkata Knight Riders,Rajiv Gandhi International Stadium,Kolkata Knight Riders,bat,12,4,96,1,0.41927481272074985,0.3633309265005996,0.6717062261715792,0.7576566774646394,0.626778623910124,1.145691697832186,169
Lucknow Super Giants,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,bat,8,1,71,5,0.5479876438064397,0.8350216905440491,0.6687356504980654,0.5398185030482484,0.5697194219134205,0.826824648023186,149
Lucknow Super Giants,Sunrisers Hyderabad,Eden Gardens,Sunrisers Hyderabad,field,5,3,40,1,0.7160165665570477,0.5610035594100303,0.7295004268451066,0.8125272741076022,0.6939394622974799,0.9870212382365933,166
Royal Challengers Bangalore,Delhi Capitals,Eden Gardens,Delhi Capitals,bat,10,5,88,7,0.897514176671161,0.35713013662386894,0.5494610241043649,0.7685759421456003,0.6261038242226473,1.2492763274370757,130
Sunrisers Hyderabad,Royal Challengers Bangalore,Feroz Shah Kotla,Royal Challengers Bangalore,bat,17,4,149,6,0.8226570170357728,0.8783183695091068,0.2229437689601622,0.7325072626617852,0.9427332173336432,1.1445006322831415,159
Gujarat Titans,Royal Challengers Bangalore,Narendra Modi Stadium,Gujarat Titans,bat,13,4,115,5,0.8146403284919495,0.445202106198312,0.29680716964680715,0.794795230911929,0.5157750500637456,0.8895366563730074,160
Kolkata Knight Riders,Chennai Super Kings,M. A. Chidambaram Stadium,Kolkata Knight Riders,field,11,0,61,10,0.4691339743554259,0.7131040512243741,0.6549154917523617,0.6115036705820616,0.5023491935259833,1.2238617270111385,132
Royal Challengers Bangalore,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,bat,19,5,188,3,0.48378601222290085,0.8669034616916886,0.3608213249410885,0.7429417195988288,0.8843205536712053,0.8099498502887571,188
Royal Challengers Bangalore,Gujarat Titans,Wankhede Stadium,Royal Challengers Bangalore,bat,6,2,39,5,0.44554837041127204,0.7054207032307455,0.6693576771130476,0.701424058068784,0.8896471812294486,1.0164075005006925,140
Delhi Capitals,Lucknow Super Giants,Feroz Shah Kotla,Delhi Capitals,bat,16,3,186,0,0.7560158479130739,0.7872528513865827,0.6380604205472709,0.4279754367521767,0.7726361362327203,1.282358143068886,219
Sunrisers Hyderabad,Gujarat Titans,Feroz Shah Kotla,Gujarat Titans,field,9,3,73,8,0.6827799334585061,0.8942815380567541,0.3296152992536276,0.9405584044390268,0.7696703501804714,1.2232201085047225,139
Gujarat Titans,Chennai Super Kings,Narendra Modi Stadium,Gujarat Titans,bat,6,3,40,1,0.4754882108298485,0.8373999115565387,0.6364839471362019,0.6354318408408781,0.4688120679913094,1.2050839452646556,182
Royal Challengers Bangalore,Punjab Kings,Eden Gardens,Punjab Kings,bat,16,5,153,7,0.628196068916872,0.528037133303255,0.7408724728113705,0.4229474517907744,0.8863863851088698,1.1427832128872308,176
Gujarat Titans,Punjab Kings,Eden Gardens,Punjab Kings,field,16,4,158,2,0.3206958125411565,0.7152006469800738,0.3003365178944061,0.5438572761909668,0.7424673289143184,0.9114543995271646,196
Gujarat Titans,Rajasthan Royals,Eden Gardens,Gujarat Titans,bat,14,4,136,4,0.6075157407088132,0.5109622285890942,0.26229574945758,0.7746237957413192,0.5782947633655782,1.2941639409663792,185
Royal Challengers Bangalore,Gujarat Titans,M. A. Chidambaram Stadium,Gujarat Titans,field,14,4,106,2,0.6718180781830576,0.6170124410769181,0.713766084845149,0.4644540581734377,0.413069698000183,0.8229119969862343,152
Delhi Capitals,Lucknow Super Giants,Ekana Cricket Stadium,Delhi Capitals,field,9,1,60,10,0.7306641293809624,0.47081069722975577,0.49499267281570963,0.8835137258625458,0.7020335355336083,1.082012451097502,118
Rajasthan Royals,Chennai Super Kings,Rajiv Gandhi International Stadium,Chennai Super Kings,field,13,3,104,2,0.6989423810650094,0.8842974842021205,0.5345300298442515,0.635042588330141,0.8728179545783422,0.8827567303949514,168
Mumbai Indians,Punjab Kings,Punjab Cricket Association Stadium,Mumbai Indians,bat,12,2,101,3,0.5178474328609546,0.8502794596231866,0.2338837008004752,0.6259951191530964,0.5583365174499388,0.9461892396957022,152
Kolkata Knight Riders,Sunrisers Hyderabad,Sawai Mansingh Stadium,Sunrisers Hyderabad,field,18,2,198,1,0.5688801916586441,0.4666350953773054,0.6349549709253068,0.6733912147211965,0.43769778039367335,0.9636688309392423,217
Delhi Capitals,Punjab Kings,Rajiv Gandhi International Stadium,Delhi Capitals,bat,7,4,65,6,0.3048942423035995,0.5211235883383847,0.36941011494625475,0.6637473435937165,0.7341908741608039,0.79817747993583,152
Chennai Super Kings,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,bat,5,0,32,3,0.5690012733670078,0.8811744044031049,0.6971465633681704,0.7648203682339372,0.49569376364959683,1.119701924769315,159
Sunrisers Hyderabad,Rajasthan Royals,M. Chinnaswamy Stadium,Sunrisers Hyderabad,field,6,3,39,10,0.340729165570997,0.7855157400282757,0.22452706037136,0.827845518863773,0.7544421911675241,0.9128856594808624,137
Royal Challengers Bangalore,Delhi Capitals,Punjab Cricket Association Stadium,Delhi Capitals,field,16,5,164,0,0.8877522849007797,0.622437054525119,0.5056570913894265,0.7269027712605602,0.42815534459244187,1.036039721329126,196
Rajasthan Royals,Sunrisers Hyderabad,M. A. Chidambaram Stadium,Sunrisers Hyderabad,field,8,3,66,10,0.6915886059484243,0.8062047596920292,0.6564731750338486,0.7559243552839463,0.6870283643218194,0.9003701586161406,149
Chennai Super Kings,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,20,0,139,10,0.43021852908801345,0.38803305747644157,0.447736780614818,0.8302893275228171,0.8908196034198053,1.163716805637015,139
Chennai Super Kings,Lucknow Super Giants,Eden Gardens,Chennai Super Kings,field,5,4,38,9,0.7171371588476758,0.4328754472729246,0.4299911744279218,0.840988904364606,0.9203035091069909,1.0071086584719133,137
Kolkata Knight Riders,Lucknow Super Giants,M. A. Chidambaram Stadium,Lucknow Super Giants,field,19,5,216,5,0.6855416812125782,0.8705162886092053,0.38783382849198683,0.5670911507304991,0.5605340267919351,1.0740793391551235,216
Gujarat Titans,Chennai Super Kings,Rajiv Gandhi International Stadium,Gujarat Titans,bat,13,3,120,4,0.7067639501602971,0.6280500232322038,0.6267710743089769,0.6168872617984987,0.9375884359694155,0.9918574263980063,166
Punjab Kings,Sunrisers Hyderabad,M. A. Chidambaram Stadium,Sunrisers Hyderabad,field,17,1,144,10,0.7355522686529161,0.7880829075095854,0.7245858291492084,0.686824621841517,0.9211539126882086,0.8206181361445195,163
Rajasthan Royals,Delhi Capitals,Rajiv Gandhi International Stadium,Delhi Capitals,field,13,3,100,8,0.42081489927352334,0.5758628922348846,0.4553904332444516,0.7731536899871512,0.6267648514893879,1.0551643105672757,146
Royal Challengers Bangalore,Rajasthan Royals,Punjab Cricket Association Stadium,Royal Challengers Bangalore,field,16,3,134,1,0.3703781763892812,0.4260900248694808,0.5430476806740014,0.5855735884356624,0.8031883998981866,0.7074536516162931,166
Rajasthan Royals,Kolkata Knight Riders,Rajiv Gandhi International Stadium,Kolkata Knight Riders,field,11,3,108,3,0.5360523558504642,0.8178450528307555,0.5566695008405005,0.8358768811162035,0.6020889910130343,0.7373965799889437,160
Royal Challengers Bangalore,Lucknow Super Giants,Wankhede Stadium,Royal Challengers Bangalore,field,20,0,230,2,0.854407060424967,0.8290345713127303,0.7174094945945733,0.741900378515701,0.8684896849000456,0.9964362710691009,230
Chennai Super Kings,Royal Challengers Bangalore,M. A. Chidambaram Stadium,Royal Challengers Bangalore,bat,7,4,70,1,0.7152156275668706,0.8020782000552669,0.6641060299468471,0.7656218512607635,0.6132125677764132,1.25598772176429,214
Sunrisers Hyderabad,Delhi Capitals,Eden Gardens,Delhi Capitals,bat,16,0,189,4,0.4469184960760588,0.6466165432723829,0.7942065741782316,0.4164843716852953,0.6564177772232863,0.8890217269435636,227
Delhi Capitals,Mumbai Indians,Ekana Cricket Stadium,Mumbai Indians,field,7,4,60,8,0.7458199310599279,0.6422169724981844,0.37600411190995686,0.717411218833631,0.4009225880965763,1.201980020568865,121
Chennai Super Kings,Gujarat Titans,Wankhede Stadium,Gujarat Titans,bat,14,0,100,10,0.7786463379685151,0.3085853372280057,0.7290052053394291,0.6422680950188298,0.9126066055059171,1.0935780200528729,146
Punjab Kings,Mumbai Indians,Ekana Cricket Stadium,Punjab Kings,field,13,2,118,6,0.6664316468520501,0.3695632054792361,0.6971860123015912,0.5749407910884091,0.8100101793182983,0.8132224426629355,150
Lucknow Super Giants,Chennai Super Kings,Sawai Mansingh Stadium,Chennai Super Kings,field,14,3,92,7,0.6949860499132188,0.47936627106885504,0.4089859436232975,0.9188794910373099,0.8577209459176071,0.8718987012347192,134
Royal Challengers Bangalore,Gujarat Titans,Sawai Mansingh Stadium,Royal Challengers Bangalore,field,7,5,61,10,0.8743427717548256,0.5906468549095087,0.2069667753988899,0.6066681399869629,0.5892330282034751,0.9925408714200188,115
Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,bat,19,4,232,1,0.5124237113974774,0.4873728542120538,0.7589417616964038,0.8230024355454042,0.740628008675194,0.8839485355369586,235
Lucknow Super Giants,Sunrisers Hyderabad,Narendra Modi Stadium,Sunrisers Hyderabad,field,9,1,84,0,0.3269124437562128,0.4331950178138967,0.5991968392803682,0.5079106213040031,0.6516983316621789,1.109976448398398,203
